ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,05/17/2025,05/18/2025 07:40:29, 05:00, 05:15,0.146,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 05:15, 05:30,0.104,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 05:30, 05:45,0.12,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 05:45, 06:00,0.147,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 06:00, 06:15,0.183,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 06:15, 06:30,0.156,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 06:30, 06:45,0.168,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 06:45, 07:00,0.158,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 07:00, 07:15,0.313,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 07:15, 07:30,0.528,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 07:30, 07:45,0.873,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 07:45, 08:00,0.399,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 08:00, 08:15,0.112,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 08:15, 08:30,0.429,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 08:30, 08:45,0.413,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 08:45, 09:00,0.44,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 09:00, 09:15,0.462,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 09:15, 09:30,0.446,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 09:30, 09:45,0.487,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 09:45, 10:00,0.516,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 10:00, 10:15,0.479,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 10:15, 10:30,0.828,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 10:30, 10:45,0.898,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 10:45, 11:00,0.822,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 11:00, 11:15,0.542,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 11:15, 11:30,1.173,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 11:30, 11:45,0.775,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 11:45, 12:00,0.775,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 12:00, 12:15,0.754,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 12:15, 12:30,1.264,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 12:30, 12:45,1.601,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 12:45, 13:00,1.645,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 13:00, 13:15,0.669,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 13:15, 13:30,1.062,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 13:30, 13:45,1.011,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 13:45, 14:00,1.023,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 14:00, 14:15,0.529,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 14:15, 14:30,0.482,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 14:30, 14:45,0.491,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 14:45, 15:00,0.619,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 15:00, 15:15,0.535,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 15:15, 15:30,1.169,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 15:30, 15:45,1.128,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 15:45, 16:00,1.554,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 16:00, 16:15,1.451,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 16:15, 16:30,1.43,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 16:30, 16:45,1.133,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 16:45, 17:00,1.178,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 17:00, 17:15,0.534,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 17:15, 17:30,0.682,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 17:30, 17:45,0.744,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 17:45, 18:00,0.332,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 18:00, 18:15,1.477,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 18:15, 18:30,1.421,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 18:30, 18:45,1.533,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 18:45, 19:00,1.326,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 19:00, 19:15,1.205,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 19:15, 19:30,0.734,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 19:30, 19:45,0.137,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 19:45, 20:00,0.26,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 20:00, 20:15,0.256,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 20:15, 20:30,0.23,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 20:30, 20:45,0.238,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 20:45, 21:00,0.215,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 21:00, 21:15,0.111,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 21:15, 21:30,0.142,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 21:30, 21:45,0.12,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 21:45, 22:00,0.12,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 22:00, 22:15,0.202,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 22:15, 22:30,0.215,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 22:30, 22:45,0.23,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 22:45, 23:00,0.235,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 23:00, 23:15,0.104,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 23:15, 23:30,0.129,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 23:30, 23:45,0.123,A,Consumption
'1234567890,05/17/2025,05/18/2025 07:40:29, 23:45, 24:00,0.131,A,Consumption
