ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,05/22/2025,05/23/2025 07:40:29, 15:30, 15:45,1.172,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 15:45, 16:00,1.206,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 16:00, 16:15,1.106,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 16:15, 16:30,1.257,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 16:30, 16:45,1.109,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 16:45, 17:00,0.6,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 17:00, 17:15,0.501,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 17:15, 17:30,0.533,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 17:30, 17:45,0.497,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 17:45, 18:00,0.476,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 18:00, 18:15,0.499,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 18:15, 18:30,0.517,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 18:30, 18:45,1.178,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 18:45, 19:00,1.117,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 19:00, 19:15,1.004,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 19:15, 19:30,1.104,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 19:30, 19:45,1.035,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 19:45, 20:00,0.446,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 20:00, 20:15,0.472,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 20:15, 20:30,0.451,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 20:30, 20:45,0.378,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 20:45, 21:00,0.431,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 21:00, 21:15,0.435,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 21:15, 21:30,0.395,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 21:30, 21:45,0.425,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 21:45, 22:00,0.383,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 22:00, 22:15,0.415,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 22:15, 22:30,0.483,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 22:30, 22:45,0.393,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 22:45, 23:00,0.493,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 23:00, 23:15,0.199,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 23:15, 23:30,0.2,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 23:30, 23:45,0.195,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 23:45, 24:00,0.213,A,Consumption
