ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,05/14/2025,05/15/2025 07:40:29, 20:45, 21:00,0.426,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 21:00, 21:15,0.459,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 21:15, 21:30,0.403,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 21:30, 21:45,0.427,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 21:45, 22:00,0.446,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 22:00, 22:15,0.438,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 22:15, 22:30,0.445,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 22:30, 22:45,0.375,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 22:45, 23:00,0.416,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 23:00, 23:15,0.189,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 23:15, 23:30,0.195,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 23:30, 23:45,0.191,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 23:45, 24:00,0.172,A,Consumption
