ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,05/23/2025,05/24/2025 07:40:29, 06:00, 06:15,0.114,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 06:15, 06:30,0.107,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 06:30, 06:45,0.542,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 06:45, 07:00,0.865,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 07:00, 07:15,1.015,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 07:15, 07:30,0.763,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 07:30, 07:45,0.303,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 07:45, 08:00,0.309,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 08:00, 08:15,0.44,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 08:15, 08:30,0.442,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 08:30, 08:45,0.133,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 08:45, 09:00,0.116,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 09:00, 09:15,0.131,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 09:15, 09:30,0.145,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 09:30, 09:45,0.537,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 09:45, 10:00,0.542,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 10:00, 10:15,0.603,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 10:15, 10:30,0.981,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 10:30, 10:45,0.972,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 10:45, 11:00,1.026,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 11:00, 11:15,1.084,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 11:15, 11:30,0.508,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 11:30, 11:45,0.534,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 11:45, 12:00,0.536,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 12:00, 12:15,1.142,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 12:15, 12:30,1.15,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 12:30, 12:45,1.428,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 12:45, 13:00,1.415,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 13:00, 13:15,1.44,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 13:15, 13:30,1.426,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 13:30, 13:45,1.439,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 13:45, 14:00,1.424,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 14:00, 14:15,0.508,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 14:15, 14:30,0.515,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 14:30, 14:45,0.499,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 14:45, 15:00,1.101,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 15:00, 15:15,1.121,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 15:15, 15:30,1.089,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 15:30, 15:45,1.148,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 15:45, 16:00,0.765,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 16:00, 16:15,1.394,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 16:15, 16:30,1.302,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 16:30, 16:45,0.775,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 16:45, 17:00,0.757,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 17:00, 17:15,1.21,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 17:15, 17:30,1.257,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 17:30, 17:45,1.259,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 17:45, 18:00,0.657,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 18:00, 18:15,1.255,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 18:15, 18:30,1.283,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 18:30, 18:45,1.275,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 18:45, 19:00,0.708,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 19:00, 19:15,0.771,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 19:15, 19:30,0.11,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 19:30, 19:45,0.504,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 19:45, 20:00,0.492,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 20:00, 20:15,0.469,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 20:15, 20:30,0.482,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 20:30, 20:45,0.505,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 20:45, 21:00,0.464,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 21:00, 21:15,0.111,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 21:15, 21:30,0.145,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 21:30, 21:45,0.145,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 21:45, 22:00,0.544,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 22:00, 22:15,0.494,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 22:15, 22:30,0.503,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 22:30, 22:45,0.493,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 22:45, 23:00,0.489,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 23:00, 23:15,0.224,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 23:15, 23:30,0.234,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 23:30, 23:45,0.118,A,Consumption
'1234567890,05/23/2025,05/24/2025 07:40:29, 23:45, 24:00,0.131,A,Consumption
