ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,05/15/2025,05/16/2025 07:40:29, 09:00, 09:15,0.461,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 09:15, 09:30,0.457,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 09:30, 09:45,0.428,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 09:45, 10:00,0.445,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 10:00, 10:15,0.486,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 10:15, 10:30,0.907,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 10:30, 10:45,0.842,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 10:45, 11:00,0.849,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 11:00, 11:15,0.995,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 11:15, 11:30,1.007,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 11:30, 11:45,0.946,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 11:45, 12:00,0.958,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 12:00, 12:15,0.589,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 12:15, 12:30,0.581,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 12:30, 12:45,1.508,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 12:45, 13:00,1.944,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 13:00, 13:15,1.733,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 13:15, 13:30,1.645,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 13:30, 13:45,1.72,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 13:45, 14:00,1.684,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 14:00, 14:15,0.977,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 14:15, 14:30,0.694,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 14:30, 14:45,0.674,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 14:45, 15:00,1.242,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 15:00, 15:15,1.358,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 15:15, 15:30,1.254,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 15:30, 15:45,1.626,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 15:45, 16:00,1.736,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 16:00, 16:15,1.555,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 16:15, 16:30,1.653,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 16:30, 16:45,0.957,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 16:45, 17:00,0.989,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 17:00, 17:15,0.849,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 17:15, 17:30,0.942,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 17:30, 17:45,0.605,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 17:45, 18:00,0.585,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 18:00, 18:15,1.017,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 18:15, 18:30,0.944,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 18:30, 18:45,1.007,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 18:45, 19:00,0.958,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 19:00, 19:15,1.699,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 19:15, 19:30,1.58,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 19:30, 19:45,1.583,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 19:45, 20:00,1.677,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 20:00, 20:15,0.189,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 20:15, 20:30,0.207,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 20:30, 20:45,0.204,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 20:45, 21:00,0.253,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 21:00, 21:15,0.188,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 21:15, 21:30,0.204,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 21:30, 21:45,0.213,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 21:45, 22:00,0.192,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 22:00, 22:15,0.111,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 22:15, 22:30,0.133,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 22:30, 22:45,0.116,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 22:45, 23:00,0.131,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 23:00, 23:15,0.145,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 23:15, 23:30,0.13,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 23:30, 23:45,0.135,A,Consumption
'1234567890,05/15/2025,05/16/2025 07:40:29, 23:45, 24:00,0.118,A,Consumption
