ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,05/12/2025,05/13/2025 07:40:29, 06:00, 06:15,0.131,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 06:15, 06:30,0.118,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 06:30, 06:45,0.134,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 06:45, 07:00,0.139,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 07:00, 07:15,0.655,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 07:15, 07:30,0.787,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 07:30, 07:45,0.551,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 07:45, 08:00,0.13,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 08:00, 08:15,0.106,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 08:15, 08:30,0.112,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 08:30, 08:45,0.116,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 08:45, 09:00,0.137,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 09:00, 09:15,0.172,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 09:15, 09:30,0.176,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 09:30, 09:45,0.176,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 09:45, 10:00,0.2,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 10:00, 10:15,0.304,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 10:15, 10:30,0.255,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 10:30, 10:45,0.647,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 10:45, 11:00,0.653,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 11:00, 11:15,0.712,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 11:15, 11:30,0.749,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 11:30, 11:45,0.708,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 11:45, 12:00,0.688,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 12:00, 12:15,0.676,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 12:15, 12:30,0.777,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 12:30, 12:45,0.305,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 12:45, 13:00,0.398,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 13:00, 13:15,1.053,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 13:15, 13:30,0.977,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 13:30, 13:45,0.954,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 13:45, 14:00,1.047,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 14:00, 14:15,0.975,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 14:15, 14:30,1.073,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 14:30, 14:45,1.078,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 14:45, 15:00,0.42,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 15:00, 15:15,0.401,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 15:15, 15:30,0.448,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 15:30, 15:45,0.432,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 15:45, 16:00,0.397,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 16:00, 16:15,0.453,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 16:15, 16:30,0.465,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 16:30, 16:45,0.449,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 16:45, 17:00,0.415,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 17:00, 17:15,0.414,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 17:15, 17:30,0.775,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 17:30, 17:45,0.75,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 17:45, 18:00,0.738,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 18:00, 18:15,0.725,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 18:15, 18:30,0.69,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 18:30, 18:45,0.723,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 18:45, 19:00,0.641,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 19:00, 19:15,1.164,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 19:15, 19:30,0.688,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 19:30, 19:45,0.749,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 19:45, 20:00,1.322,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 20:00, 20:15,1.356,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 20:15, 20:30,0.753,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 20:30, 20:45,0.731,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 20:45, 21:00,0.803,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 21:00, 21:15,0.706,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 21:15, 21:30,0.781,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 21:30, 21:45,0.137,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 21:45, 22:00,0.123,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 22:00, 22:15,0.121,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 22:15, 22:30,0.126,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 22:30, 22:45,0.116,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 22:45, 23:00,0.105,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 23:00, 23:15,0.121,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 23:15, 23:30,0.106,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 23:30, 23:45,0.121,A,Consumption
'1234567890,05/12/2025,05/13/2025 07:40:29, 23:45, 24:00,0.128,A,Consumption
