ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,06/19/2025,06/20/2025 07:40:29, 08:45, 09:00,0.104,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 09:00, 09:15,0.129,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 09:15, 09:30,0.538,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 09:30, 09:45,0.573,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 09:45, 10:00,0.579,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 10:00, 10:15,0.624,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 10:15, 10:30,0.638,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 10:30, 10:45,0.62,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 10:45, 11:00,0.632,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 11:00, 11:15,0.481,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 11:15, 11:30,0.48,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 11:30, 11:45,0.506,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 11:45, 12:00,1.056,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 12:00, 12:15,1.154,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 12:15, 12:30,1.079,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 12:30, 12:45,0.761,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 12:45, 13:00,1.169,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 13:00, 13:15,1.751,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 13:15, 13:30,1.806,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 13:30, 13:45,1.106,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 13:45, 14:00,1.141,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 14:00, 14:15,1.187,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 14:15, 14:30,1.839,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 14:30, 14:45,1.803,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 14:45, 15:00,1.212,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 15:00, 15:15,1.22,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 15:15, 15:30,0.819,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 15:30, 15:45,1.456,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 15:45, 16:00,1.434,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 16:00, 16:15,1.332,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 16:15, 16:30,0.821,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 16:30, 16:45,0.777,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 16:45, 17:00,1.282,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 17:00, 17:15,0.688,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 17:15, 17:30,0.671,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 17:30, 17:45,0.658,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 17:45, 18:00,0.661,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 18:00, 18:15,0.649,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 18:15, 18:30,0.631,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 18:30, 18:45,0.641,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 18:45, 19:00,0.136,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 19:00, 19:15,0.11,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 19:15, 19:30,1.053,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 19:30, 19:45,1.035,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 19:45, 20:00,0.994,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 20:00, 20:15,1.033,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 20:15, 20:30,1.003,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 20:30, 20:45,0.975,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 20:45, 21:00,0.508,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 21:00, 21:15,0.145,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 21:15, 21:30,0.14,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 21:30, 21:45,0.141,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 21:45, 22:00,0.473,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 22:00, 22:15,0.481,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 22:15, 22:30,0.488,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 22:30, 22:45,0.463,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 22:45, 23:00,0.499,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 23:00, 23:15,0.224,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 23:15, 23:30,0.114,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 23:30, 23:45,0.113,A,Consumption
'1234567890,06/19/2025,06/20/2025 07:40:29, 23:45, 24:00,0.114,A,Consumption
