ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,06/24/2025,06/25/2025 07:40:29, 20:45, 21:00,0.149,A,Consumption
'1234567890,06/24/2025,06/25/2025 07:40:29, 21:00, 21:15,0.132,A,Consumption
'1234567890,06/24/2025,06/25/2025 07:40:29, 21:15, 21:30,0.483,A,Consumption
'1234567890,06/24/2025,06/25/2025 07:40:29, 21:30, 21:45,0.452,A,Consumption
'1234567890,06/24/2025,06/25/2025 07:40:29, 21:45, 22:00,0.464,A,Consumption
'1234567890,06/24/2025,06/25/2025 07:40:29, 22:00, 22:15,0.382,A,Consumption
'1234567890,06/24/2025,06/25/2025 07:40:29, 22:15, 22:30,0.381,A,Consumption
'1234567890,06/24/2025,06/25/2025 07:40:29, 22:30, 22:45,0.135,A,Consumption
'1234567890,06/24/2025,06/25/2025 07:40:29, 22:45, 23:00,0.106,A,Consumption
'1234567890,06/24/2025,06/25/2025 07:40:29, 23:00, 23:15,0.127,A,Consumption
'1234567890,06/24/2025,06/25/2025 07:40:29, 23:15, 23:30,0.135,A,Consumption
'1234567890,06/24/2025,06/25/2025 07:40:29, 23:30, 23:45,0.157,A,Consumption
'1234567890,06/24/2025,06/25/2025 07:40:29, 23:45, 24:00,0.178,A,Consumption
