ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,06/20/2025,06/21/2025 07:40:29, 08:15, 08:30,0.491,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 08:30, 08:45,0.864,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 08:45, 09:00,0.835,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 09:00, 09:15,0.927,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 09:15, 09:30,0.954,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 09:30, 09:45,0.883,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 09:45, 10:00,0.555,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 10:00, 10:15,0.107,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 10:15, 10:30,0.749,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 10:30, 10:45,0.796,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 10:45, 11:00,1.245,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 11:00, 11:15,1.301,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 11:15, 11:30,1.343,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 11:30, 11:45,1.277,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 11:45, 12:00,1.363,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 12:00, 12:15,1.388,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 12:15, 12:30,0.465,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 12:30, 12:45,0.498,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 12:45, 13:00,0.141,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 13:00, 13:15,0.755,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 13:15, 13:30,0.741,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 13:30, 13:45,0.756,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 13:45, 14:00,0.755,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 14:00, 14:15,0.749,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 14:15, 14:30,0.775,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 14:30, 14:45,0.756,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 14:45, 15:00,0.763,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 15:00, 15:15,0.108,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 15:15, 15:30,0.149,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 15:30, 15:45,0.521,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 15:45, 16:00,1.118,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 16:00, 16:15,1.083,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 16:15, 16:30,1.088,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 16:30, 16:45,1.168,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 16:45, 17:00,1.175,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 17:00, 17:15,1.139,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 17:15, 17:30,0.749,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 17:30, 17:45,0.717,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 17:45, 18:00,0.748,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 18:00, 18:15,1.316,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 18:15, 18:30,1.909,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 18:30, 18:45,1.888,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 18:45, 19:00,1.402,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 19:00, 19:15,0.682,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 19:15, 19:30,0.654,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 19:30, 19:45,0.649,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 19:45, 20:00,0.137,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 20:00, 20:15,0.147,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 20:15, 20:30,0.123,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 20:30, 20:45,0.568,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 20:45, 21:00,0.602,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 21:00, 21:15,0.556,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 21:15, 21:30,0.569,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 21:30, 21:45,0.549,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 21:45, 22:00,0.535,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 22:00, 22:15,0.117,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 22:15, 22:30,0.135,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 22:30, 22:45,0.12,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 22:45, 23:00,0.499,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 23:00, 23:15,0.232,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 23:15, 23:30,0.246,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 23:30, 23:45,0.214,A,Consumption
'1234567890,06/20/2025,06/21/2025 07:40:29, 23:45, 24:00,0.243,A,Consumption
