ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,06/06/2025,06/07/2025 07:40:29, 12:30, 12:45,1.665,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 12:45, 13:00,1.279,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 13:00, 13:15,0.791,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 13:15, 13:30,0.141,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 13:30, 13:45,0.49,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 13:45, 14:00,1.136,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 14:00, 14:15,1.093,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 14:15, 14:30,1.071,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 14:30, 14:45,1.08,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 14:45, 15:00,1.053,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 15:00, 15:15,0.74,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 15:15, 15:30,1.32,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 15:30, 15:45,1.426,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 15:45, 16:00,0.792,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 16:00, 16:15,0.809,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 16:15, 16:30,1.344,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 16:30, 16:45,1.329,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 16:45, 17:00,1.35,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 17:00, 17:15,1.299,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 17:15, 17:30,0.713,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 17:30, 17:45,1.012,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 17:45, 18:00,1.07,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 18:00, 18:15,0.954,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 18:15, 18:30,0.475,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 18:30, 18:45,0.468,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 18:45, 19:00,1.211,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 19:00, 19:15,1.578,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 19:15, 19:30,1.149,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 19:30, 19:45,1.172,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 19:45, 20:00,1.866,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 20:00, 20:15,1.797,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 20:15, 20:30,1.111,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 20:30, 20:45,0.706,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 20:45, 21:00,0.776,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 21:00, 21:15,0.801,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 21:15, 21:30,1.093,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 21:30, 21:45,0.988,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 21:45, 22:00,0.414,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 22:00, 22:15,0.377,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 22:15, 22:30,0.368,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 22:30, 22:45,0.387,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 22:45, 23:00,0.112,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 23:00, 23:15,0.139,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 23:15, 23:30,0.114,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 23:30, 23:45,0.218,A,Consumption
'1234567890,06/06/2025,06/07/2025 07:40:29, 23:45, 24:00,0.227,A,Consumption
