ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,06/16/2025,06/17/2025 07:40:29, 10:15, 10:30,0.912,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 10:30, 10:45,0.887,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 10:45, 11:00,0.876,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 11:00, 11:15,0.944,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 11:15, 11:30,0.531,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 11:30, 11:45,0.139,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 11:45, 12:00,0.103,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 12:00, 12:15,1.258,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 12:15, 12:30,1.351,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 12:30, 12:45,1.61,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 12:45, 13:00,1.67,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 13:00, 13:15,1.286,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 13:15, 13:30,1.32,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 13:30, 13:45,1.322,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 13:45, 14:00,0.14,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 14:00, 14:15,0.115,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 14:15, 14:30,1.181,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 14:30, 14:45,1.187,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 14:45, 15:00,1.174,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 15:00, 15:15,1.2,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 15:15, 15:30,1.217,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 15:30, 15:45,1.19,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 15:45, 16:00,1.193,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 16:00, 16:15,0.795,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 16:15, 16:30,0.103,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 16:30, 16:45,0.794,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 16:45, 17:00,1.359,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 17:00, 17:15,1.337,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 17:15, 17:30,1.273,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 17:30, 17:45,1.358,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 17:45, 18:00,1.326,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 18:00, 18:15,1.294,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 18:15, 18:30,0.632,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 18:30, 18:45,1.211,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 18:45, 19:00,0.692,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 19:00, 19:15,0.752,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 19:15, 19:30,0.746,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 19:30, 19:45,1.249,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 19:45, 20:00,1.196,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 20:00, 20:15,0.526,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 20:15, 20:30,0.571,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 20:30, 20:45,0.541,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 20:45, 21:00,0.56,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 21:00, 21:15,0.53,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 21:15, 21:30,0.113,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 21:30, 21:45,0.103,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 21:45, 22:00,0.119,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 22:00, 22:15,0.45,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 22:15, 22:30,0.469,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 22:30, 22:45,0.475,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 22:45, 23:00,0.445,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 23:00, 23:15,0.218,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 23:15, 23:30,0.194,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 23:30, 23:45,0.111,A,Consumption
'1234567890,06/16/2025,06/17/2025 07:40:29, 23:45, 24:00,0.138,A,Consumption
