ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,06/17/2025,06/18/2025 07:40:29, 13:45, 14:00,1.718,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 14:00, 14:15,1.637,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 14:15, 14:30,1.614,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 14:30, 14:45,1.733,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 14:45, 15:00,1.13,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 15:00, 15:15,0.714,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 15:15, 15:30,0.681,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 15:30, 15:45,1.346,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 15:45, 16:00,1.379,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 16:00, 16:15,1.36,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 16:15, 16:30,1.687,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 16:30, 16:45,1.776,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 16:45, 17:00,1.791,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 17:00, 17:15,1.679,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 17:15, 17:30,1.772,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 17:30, 17:45,1.024,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 17:45, 18:00,0.691,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 18:00, 18:15,1.302,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 18:15, 18:30,1.182,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 18:30, 18:45,1.205,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 18:45, 19:00,1.172,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 19:00, 19:15,1.218,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 19:15, 19:30,1.942,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 19:30, 19:45,1.381,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 19:45, 20:00,1.382,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 20:00, 20:15,1.186,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 20:15, 20:30,0.58,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 20:30, 20:45,0.595,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 20:45, 21:00,0.516,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 21:00, 21:15,0.597,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 21:15, 21:30,0.459,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 21:30, 21:45,0.537,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 21:45, 22:00,0.469,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 22:00, 22:15,0.543,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 22:15, 22:30,0.427,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 22:30, 22:45,0.456,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 22:45, 23:00,0.502,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 23:00, 23:15,0.216,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 23:15, 23:30,0.206,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 23:30, 23:45,0.2,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 23:45, 24:00,0.223,A,Consumption
