ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,06/08/2025,06/09/2025 07:40:29, 08:00, 08:15,0.419,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 08:15, 08:30,0.447,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 08:30, 08:45,0.504,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 08:45, 09:00,0.46,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 09:00, 09:15,0.452,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 09:15, 09:30,0.467,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 09:30, 09:45,0.438,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 09:45, 10:00,0.441,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 10:00, 10:15,0.905,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 10:15, 10:30,0.934,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 10:30, 10:45,0.899,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 10:45, 11:00,0.842,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 11:00, 11:15,0.971,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 11:15, 11:30,0.906,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 11:30, 11:45,0.942,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 11:45, 12:00,0.64,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 12:00, 12:15,1.002,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 12:15, 12:30,1.558,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 12:30, 12:45,1.699,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 12:45, 13:00,1.262,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 13:00, 13:15,1.355,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 13:15, 13:30,1.345,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 13:30, 13:45,1.49,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 13:45, 14:00,1.486,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 14:00, 14:15,1.364,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 14:15, 14:30,0.894,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 14:30, 14:45,1.208,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 14:45, 15:00,1.122,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 15:00, 15:15,1.199,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 15:15, 15:30,1.258,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 15:30, 15:45,1.087,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 15:45, 16:00,1.192,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 16:00, 16:15,0.717,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 16:15, 16:30,0.961,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 16:30, 16:45,1.8,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 16:45, 17:00,1.69,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 17:00, 17:15,1.682,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 17:15, 17:30,1.657,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 17:30, 17:45,1.701,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 17:45, 18:00,1.8,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 18:00, 18:15,1.324,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 18:15, 18:30,1.336,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 18:30, 18:45,1.311,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 18:45, 19:00,1.966,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 19:00, 19:15,1.874,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 19:15, 19:30,1.954,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 19:30, 19:45,1.969,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 19:45, 20:00,1.263,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 20:00, 20:15,0.599,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 20:15, 20:30,0.566,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 20:30, 20:45,0.599,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 20:45, 21:00,0.547,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 21:00, 21:15,0.436,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 21:15, 21:30,0.444,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 21:30, 21:45,0.479,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 21:45, 22:00,0.402,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 22:00, 22:15,0.126,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 22:15, 22:30,0.119,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 22:30, 22:45,0.129,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 22:45, 23:00,0.132,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 23:00, 23:15,0.153,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 23:15, 23:30,0.151,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 23:30, 23:45,0.144,A,Consumption
'1234567890,06/08/2025,06/09/2025 07:40:29, 23:45, 24:00,0.157,A,Consumption
