ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,06/14/2025,06/15/2025 07:40:29, 08:45, 09:00,0.473,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 09:00, 09:15,0.555,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 09:15, 09:30,0.11,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 09:30, 09:45,0.139,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 09:45, 10:00,0.13,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 10:00, 10:15,0.909,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 10:15, 10:30,0.918,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 10:30, 10:45,0.919,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 10:45, 11:00,0.897,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 11:00, 11:15,0.914,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 11:15, 11:30,0.899,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 11:30, 11:45,0.122,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 11:45, 12:00,0.145,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 12:00, 12:15,0.817,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 12:15, 12:30,1.694,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 12:30, 12:45,2.101,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 12:45, 13:00,2.133,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 13:00, 13:15,2.183,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 13:15, 13:30,1.668,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 13:30, 13:45,1.685,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 13:45, 14:00,0.103,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 14:00, 14:15,0.791,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 14:15, 14:30,0.762,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 14:30, 14:45,1.271,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 14:45, 15:00,1.317,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 15:00, 15:15,1.269,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 15:15, 15:30,1.305,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 15:30, 15:45,1.288,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 15:45, 16:00,0.669,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 16:00, 16:15,0.729,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 16:15, 16:30,0.138,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 16:30, 16:45,0.12,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 16:45, 17:00,0.683,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 17:00, 17:15,0.647,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 17:15, 17:30,0.654,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 17:30, 17:45,0.653,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 17:45, 18:00,0.621,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 18:00, 18:15,0.512,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 18:15, 18:30,0.511,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 18:30, 18:45,0.806,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 18:45, 19:00,0.726,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 19:00, 19:15,1.069,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 19:15, 19:30,1.045,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 19:30, 19:45,0.489,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 19:45, 20:00,0.47,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 20:00, 20:15,0.425,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 20:15, 20:30,0.42,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 20:30, 20:45,0.141,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 20:45, 21:00,0.107,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 21:00, 21:15,0.132,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 21:15, 21:30,0.455,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 21:30, 21:45,0.44,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 21:45, 22:00,0.41,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 22:00, 22:15,0.42,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 22:15, 22:30,0.407,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 22:30, 22:45,0.397,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 22:45, 23:00,0.133,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 23:00, 23:15,0.144,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 23:15, 23:30,0.124,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 23:30, 23:45,0.127,A,Consumption
'1234567890,06/14/2025,06/15/2025 07:40:29, 23:45, 24:00,0.201,A,Consumption
