ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,06/09/2025,06/10/2025 07:40:29, 13:45, 14:00,1.331,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 14:00, 14:15,1.143,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 14:15, 14:30,1.248,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 14:30, 14:45,1.188,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 14:45, 15:00,1.171,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 15:00, 15:15,1.258,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 15:15, 15:30,0.563,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 15:30, 15:45,0.695,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 15:45, 16:00,0.675,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 16:00, 16:15,0.645,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 16:15, 16:30,0.618,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 16:30, 16:45,0.598,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 16:45, 17:00,0.724,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 17:00, 17:15,0.625,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 17:15, 17:30,0.985,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 17:30, 17:45,0.97,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 17:45, 18:00,1.019,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 18:00, 18:15,0.866,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 18:15, 18:30,0.88,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 18:30, 18:45,1.637,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 18:45, 19:00,1.144,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 19:00, 19:15,1.067,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 19:15, 19:30,1.61,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 19:30, 19:45,1.046,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 19:45, 20:00,1.034,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 20:00, 20:15,0.965,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 20:15, 20:30,1.056,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 20:30, 20:45,1.003,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 20:45, 21:00,0.341,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 21:00, 21:15,0.321,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 21:15, 21:30,0.302,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 21:30, 21:45,0.323,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 21:45, 22:00,0.346,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 22:00, 22:15,0.235,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 22:15, 22:30,0.228,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 22:30, 22:45,0.25,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 22:45, 23:00,0.262,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 23:00, 23:15,0.124,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 23:15, 23:30,0.127,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 23:30, 23:45,0.166,A,Consumption
'1234567890,06/09/2025,06/10/2025 07:40:29, 23:45, 24:00,0.123,A,Consumption
