ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,06/04/2025,06/05/2025 07:40:29, 07:00, 07:15,0.11,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 07:15, 07:30,0.144,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 07:30, 07:45,0.107,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 07:45, 08:00,0.101,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 08:00, 08:15,0.125,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 08:15, 08:30,0.143,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 08:30, 08:45,0.116,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 08:45, 09:00,0.106,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 09:00, 09:15,0.149,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 09:15, 09:30,0.134,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 09:30, 09:45,0.143,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 09:45, 10:00,0.49,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 10:00, 10:15,0.541,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 10:15, 10:30,0.517,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 10:30, 10:45,0.464,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 10:45, 11:00,0.529,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 11:00, 11:15,0.601,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 11:15, 11:30,0.583,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 11:30, 11:45,0.602,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 11:45, 12:00,0.211,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 12:00, 12:15,0.307,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 12:15, 12:30,0.709,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 12:30, 12:45,0.71,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 12:45, 13:00,0.789,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 13:00, 13:15,0.724,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 13:15, 13:30,0.994,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 13:30, 13:45,0.993,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 13:45, 14:00,0.751,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 14:00, 14:15,0.781,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 14:15, 14:30,0.775,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 14:30, 14:45,0.493,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 14:45, 15:00,0.502,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 15:00, 15:15,0.503,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 15:15, 15:30,0.356,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 15:30, 15:45,1.073,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 15:45, 16:00,0.981,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 16:00, 16:15,1.043,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 16:15, 16:30,1.066,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 16:30, 16:45,0.993,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 16:45, 17:00,0.801,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 17:00, 17:15,0.731,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 17:15, 17:30,0.135,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 17:30, 17:45,0.102,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 17:45, 18:00,0.407,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 18:00, 18:15,0.334,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 18:15, 18:30,0.936,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 18:30, 18:45,0.941,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 18:45, 19:00,0.938,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 19:00, 19:15,0.803,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 19:15, 19:30,0.838,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 19:30, 19:45,0.782,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 19:45, 20:00,0.103,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 20:00, 20:15,0.257,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 20:15, 20:30,0.251,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 20:30, 20:45,0.267,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 20:45, 21:00,0.266,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 21:00, 21:15,0.208,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 21:15, 21:30,0.13,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 21:30, 21:45,0.137,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 21:45, 22:00,0.138,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 22:00, 22:15,0.103,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 22:15, 22:30,0.233,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 22:30, 22:45,0.239,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 22:45, 23:00,0.227,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 23:00, 23:15,0.156,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 23:15, 23:30,0.139,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 23:30, 23:45,0.106,A,Consumption
'1234567890,06/04/2025,06/05/2025 07:40:29, 23:45, 24:00,0.133,A,Consumption
