ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,06/23/2025,06/24/2025 07:40:29, 20:15, 20:30,0.103,A,Consumption
'1234567890,06/23/2025,06/24/2025 07:40:29, 20:30, 20:45,0.481,A,Consumption
'1234567890,06/23/2025,06/24/2025 07:40:29, 20:45, 21:00,0.457,A,Consumption
'1234567890,06/23/2025,06/24/2025 07:40:29, 21:00, 21:15,0.507,A,Consumption
'1234567890,06/23/2025,06/24/2025 07:40:29, 21:15, 21:30,0.498,A,Consumption
'1234567890,06/23/2025,06/24/2025 07:40:29, 21:30, 21:45,0.483,A,Consumption
'1234567890,06/23/2025,06/24/2025 07:40:29, 21:45, 22:00,0.132,A,Consumption
'1234567890,06/23/2025,06/24/2025 07:40:29, 22:00, 22:15,0.137,A,Consumption
'1234567890,06/23/2025,06/24/2025 07:40:29, 22:15, 22:30,0.109,A,Consumption
'1234567890,06/23/2025,06/24/2025 07:40:29, 22:30, 22:45,0.135,A,Consumption
'1234567890,06/23/2025,06/24/2025 07:40:29, 22:45, 23:00,0.422,A,Consumption
'1234567890,06/23/2025,06/24/2025 07:40:29, 23:00, 23:15,0.184,A,Consumption
'1234567890,06/23/2025,06/24/2025 07:40:29, 23:15, 23:30,0.185,A,Consumption
'1234567890,06/23/2025,06/24/2025 07:40:29, 23:30, 23:45,0.207,A,Consumption
'1234567890,06/23/2025,06/24/2025 07:40:29, 23:45, 24:00,0.216,A,Consumption
