ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,06/21/2025,06/22/2025 07:40:29, 09:45, 10:00,0.943,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 10:00, 10:15,0.63,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 10:15, 10:30,0.636,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 10:30, 10:45,1.208,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 10:45, 11:00,0.711,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 11:00, 11:15,0.69,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 11:15, 11:30,0.677,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 11:30, 11:45,1.173,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 11:45, 12:00,1.246,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 12:00, 12:15,1.183,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 12:15, 12:30,0.546,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 12:30, 12:45,0.557,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 12:45, 13:00,0.965,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 13:00, 13:15,0.46,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 13:15, 13:30,0.916,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 13:30, 13:45,0.537,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 13:45, 14:00,1.043,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 14:00, 14:15,1.107,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 14:15, 14:30,1.116,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 14:30, 14:45,1.143,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 14:45, 15:00,1.13,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 15:00, 15:15,1.217,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 15:15, 15:30,0.788,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 15:30, 15:45,0.14,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 15:45, 16:00,0.761,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 16:00, 16:15,1.348,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 16:15, 16:30,1.464,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 16:30, 16:45,1.44,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 16:45, 17:00,1.425,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 17:00, 17:15,1.396,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 17:15, 17:30,1.358,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 17:30, 17:45,0.721,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 17:45, 18:00,0.741,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 18:00, 18:15,0.134,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 18:15, 18:30,0.106,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 18:30, 18:45,0.14,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 18:45, 19:00,1.423,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 19:00, 19:15,1.309,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 19:15, 19:30,1.318,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 19:30, 19:45,1.38,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 19:45, 20:00,1.328,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 20:00, 20:15,0.58,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 20:15, 20:30,0.623,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 20:30, 20:45,0.145,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 20:45, 21:00,0.133,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 21:00, 21:15,0.128,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 21:15, 21:30,0.543,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 21:30, 21:45,0.529,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 21:45, 22:00,0.529,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 22:00, 22:15,0.512,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 22:15, 22:30,0.502,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 22:30, 22:45,0.495,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 22:45, 23:00,0.489,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 23:00, 23:15,0.125,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 23:15, 23:30,0.126,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 23:30, 23:45,0.118,A,Consumption
'1234567890,06/21/2025,06/22/2025 07:40:29, 23:45, 24:00,0.21,A,Consumption
