ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,06/10/2025,06/11/2025 07:40:29, 20:00, 20:15,0.799,A,Consumption
'1234567890,06/10/2025,06/11/2025 07:40:29, 20:15, 20:30,0.87,A,Consumption
'1234567890,06/10/2025,06/11/2025 07:40:29, 20:30, 20:45,0.843,A,Consumption
'1234567890,06/10/2025,06/11/2025 07:40:29, 20:45, 21:00,0.889,A,Consumption
'1234567890,06/10/2025,06/11/2025 07:40:29, 21:00, 21:15,0.745,A,Consumption
'1234567890,06/10/2025,06/11/2025 07:40:29, 21:15, 21:30,0.784,A,Consumption
'1234567890,06/10/2025,06/11/2025 07:40:29, 21:30, 21:45,0.823,A,Consumption
'1234567890,06/10/2025,06/11/2025 07:40:29, 21:45, 22:00,0.182,A,Consumption
'1234567890,06/10/2025,06/11/2025 07:40:29, 22:00, 22:15,0.159,A,Consumption
'1234567890,06/10/2025,06/11/2025 07:40:29, 22:15, 22:30,0.114,A,Consumption
'1234567890,06/10/2025,06/11/2025 07:40:29, 22:30, 22:45,0.123,A,Consumption
'1234567890,06/10/2025,06/11/2025 07:40:29, 22:45, 23:00,0.126,A,Consumption
'1234567890,06/10/2025,06/11/2025 07:40:29, 23:00, 23:15,0.121,A,Consumption
'1234567890,06/10/2025,06/11/2025 07:40:29, 23:15, 23:30,0.124,A,Consumption
'1234567890,06/10/2025,06/11/2025 07:40:29, 23:30, 23:45,0.115,A,Consumption
'1234567890,06/10/2025,06/11/2025 07:40:29, 23:45, 24:00,0.14,A,Consumption
